_id,a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
268,2024,268,ANTN,2,3,6,TUE,23,1,13,41,314177,387387,13,30,10,7,1,1,1,1,2,5,1,1
269,2024,269,ARBC,3,2,1,TUE,23,1,15,55,313780,338478,13,60, , , , , , , , , , 
270,2024,270,ARBC,2,2,2,TUE,23,1,16,35,301360,354435,13,60,1,1,1,1,1,8,1,1,1,1
271,2024,271,ARBC,3,2,3,TUE,23,1,17,10,287236,344775,13,30, , , , , , , , , , 
272,2024,272,ARBC,3,1,3,TUE,23,1,17,41,301124,354273,13,30, , , , , , , , , , 
273,2024,273,NEMD,3,2,2,TUE,23,1,17,46,308535,324801,13,30, , , , , , , , , , 
274,2024,274,NEMD,3,2,2,SUN,21,1,21,25,291519,315548,13,60, , , , , , , , , , 
275,2024,275,ANTN,3,2,1,WED,24,1,9,15,313506,376803,13,60, , , , , , , , , , 
276,2024,276,LISC,3,2,2,WED,24,1,7,20,329299,366857,13,30, , , , , , , , , , 
277,2024,277,LISC,3,2,1,WED,24,1,13,10,335355,370525,13,30, , , , , , , , , , 
278,2024,278,DCST,3,2,2,WED,24,1,14,58,241038,420918,13,60, , , , , , , , , , 
279,2024,279,DCST,3,2,2,WED,24,1,15,3,244186,421044,13,40, , , , , , , , , , 
280,2024,280,ARBC,3,1,1,WED,24,1,9,15,308440,358169,13,30, , , , , , , , , , 
281,2024,281,NEMD,3,3,3,WED,24,1,15,15,337795,331528,2,30, , , , , , , , , , 
282,2024,282,MIDU,3,2,1,WED,24,1,19,12,273380,360476,13,60, , , , , , , , , , 
283,2024,283,BELC,3,3,2,WED,24,1,19,34,331938,373352,13,30, , , , , , , , , , 
284,2024,284,NEMD,3,2,2,THU,25,1,8,30,303733,326838,1,30, , , , , , , , , , 
285,2024,285,CCGL,3,1,1,THU,25,1,14,30,285015,433890,13,30, , , , , , , , , , 
286,2024,286,ARND,3,2,3,THU,25,1,14,40,349875,376449,11,40, , , , , , , , , , 
287,2024,287,MIDU,3,2,1,THU,25,1,14,20,265851,353786,13,60, , , , , , , , , , 
288,2024,288,BELC,2,1,1,THU,25,1,16,20,334204,373772,13,30,1,1,1,12,1,2,2,1,1,1
289,2024,289,BELC,3,2,1,THU,25,1,17,20,334537,373915,13,30, , , , , , , , , , 
290,2024,290,CCGL,3,2,1,TUE,23,1,8,50,285181,435090,13,60, , , , , , , , , , 
291,2024,291,NEMD,3,2,7,THU,25,1,18,0,347544,336413,13,60, , , , , , , , , , 
292,2024,292,BELC,3,2,1,THU,25,1,7,50,334537,373913,13,30, , , , , , , , , , 
293,2024,293,CCGL,2,1,2,THU,25,1,19,49,295532,423280,13,60,12,7,1,1,4,2,2,1,1,1
294,2024,294,BELC,3,2,1,THU,25,1,19,40,333856,376075,13,30, , , , , , , , , , 
295,2024,295,DCST,3,2,3,THU,25,1,23,0,233699,397281,13,30, , , , , , , , , , 
296,2024,296,BELC,3,2,3,THU,25,1,23,55,334015,375102,13,30, , , , , , , , , , 
297,2024,297,BELC,2,2,3,FRI,26,1,5,31,335902,374049,13,30,12,7,1,1,4,2,2,1,1,1
298,2024,298,LISC,3,4,2,FRI,26,1,8,10,329549,366672,12,70, , , , , , , , , , 
299,2024,299,FERO,3,2,2,FRI,26,1,10,45,235275,363031,13,30, , , , , , , , , , 
300,2024,300,MEAN,3,4,1,FRI,26,1,11,0,299805,400104,13,60, , , , , , , , , , 
301,2024,301,ARND,3,2,1,FRI,26,1,12,43,348184,373973,13,30, , , , , , , , , , 
302,2024,302,DCST,3,2,2,FRI,26,1,13,0,243887,420258,13,30, , , , , , , , , , 
303,2024,303,LISC,3,2,1,FRI,26,1,13,55,315599,372572,13,30, , , , , , , , , , 
304,2024,304,ARBC,2,2,2,FRI,26,1,14,9,314319,351905,13,30,6,4,1,1,1,1,1,1,1,1
305,2024,305,NEMD,3,3,1,FRI,26,1,14,31,340799,358924,13,30, , , , , , , , , , 
306,2024,306,MIDU,3,2,1,FRI,26,1,7,35,285318,400528,13,30, , , , , , , , , , 
307,2024,307,LISC,3,1,1,FRI,26,1,15,0,341714,373669,13,30, , , , , , , , , , 
308,2024,308,BELC,3,2,1,FRI,26,1,17,30,334092,375224,14,30, , , , , , , , , , 
309,2024,309,ANTN,3,1,1,THU,25,1,11,0,312763,381415,13,60, , , , , , , , , , 
310,2024,310,DCST,3,1,1,FRI,26,1,19,30,229817,379415,13,60, , , , , , , , , , 
311,2024,311,BELC,2,2,1,FRI,26,1,21,41,332584,374803,13,30,12,7,1,12,4,1,2,1,1,1
312,2024,312,MIDU,3,1,2,FRI,26,1,23,30,276577,365759,13,30, , , , , , , , , , 
313,2024,313,DCST,2,2,2,SAT,27,1,0,45,233504,398259,13,30,1,1,1,1,4,1,2,1,1,1
314,2024,314,LISC,2,1,1,SAT,27,1,1,50,315147,361570,12,70,1,1,1,1,6,1,1,1,1,1
315,2024,315,FERO,2,1,2,SAT,27,1,2,28,233818,362537,13,60,1,1,1,1,6,1,2,1,1,1
316,2024,316,ANTN,2,1,1,SAT,27,1,4,15,329170,382448,13,30,1,1,1,1,4,1,2,6,1,1
317,2024,317,CCGL,3,2,1,SAT,27,1,11,46,305076,427326,13,60, , , , , , , , , , 
318,2024,318,BELC,3,2,1,SAT,27,1,14,55,333216,376462,13,30, , , , , , , , , , 
319,2024,319,DCST,3,2,1,SAT,27,1,16,30,240955,399694,13,60, , , , , , , , , , 
320,2024,320,MEAN,3,1,1,SAT,27,1,21,14,310886,403925,13,30, , , , , , , , , , 
321,2024,321,NEMD,3,1,2,SUN,28,1,0,49,290694,312327,13,60, , , , , , , , , , 
322,2024,322,MEAN,3,1,1,SUN,28,1,9,53,307185,399107,13,60, , , , , , , , , , 
323,2024,323,FERO,3,2,2,SUN,28,1,16,23,245639,325162,13,60, , , , , , , , , , 
324,2024,324,DCST,2,2,1,SUN,28,1,18,13,253036,420384,13,30,6,4,1,1,4,2,2,1,1,1
325,2024,325,BELC,3,2,1,MON,29,1,6,15,333251,374362,11,30, , , , , , , , , , 
326,2024,326,ANTN,3,3,2,MON,29,1,7,50,324801,386208,12,70, , , , , , , , , , 
327,2024,327,BELC,2,1,1,MON,29,1,8,15,335752,374347,13,30,12,7,1,2,4,1,1,1,1,1
328,2024,328,NEMD,2,1,1,MON,29,1,3,30,329125,312613,13,40,12,4,1,1,7,10,10,1,1,2
329,2024,329,ARND,3,2,3,MON,29,1,14,0,348525,374245,13,30, , , , , , , , , , 
330,2024,330,BELC,3,3,1,MON,29,1,10,40,332610,370509,13,40, , , , , , , , , , 
331,2024,331,DCST,3,1,1,MON,29,1,16,45,243782,420448,13,30, , , , , , , , , , 
332,2024,332,ARBC,3,2,2,MON,29,1,16,59,300810,353735,13,30, , , , , , , , , , 
333,2024,333,FERO,3,1,1,MON,29,1,18,46,245158,372654,2,30, , , , , , , , , , 
334,2024,334,BELC,3,2,2,MON,29,1,19,35,332005,372746,1,30, , , , , , , , , , 
335,2024,335,BELC,3,2,3,MON,29,1,20,20,334046,375208,13,30, , , , , , , , , , 
336,2024,336,ARBC,2,2,1,TUE,30,1,7,47,307648,356102,13,60,1,1,1,1,2,9,4,1,1,1
337,2024,337,BELC,3,2,3,TUE,30,1,8,30,330271,377181,13,30, , , , , , , , , , 
338,2024,338,BELC,3,3,2,MON,29,1,20,0,333808,374224,13,30, , , , , , , , , , 
339,2024,339,ARBC,3,2,2,FRI,26,1,15,55,312527,345780,2,30, , , , , , , , , , 
340,2024,340,MIDU,2,1,1,TUE,30,1,13,27,260796,358770,13,60,10,7,1,1,2,1,2,1,1,1
341,2024,341,ARBC,3,3,1,TUE,30,1,14,20,307690,358986,13,30, , , , , , , , , , 
342,2024,342,ARBC,2,1,1,TUE,30,1,15,15,307930,345592,13,60,1,1,1,1,1,1,1,5,1,1
343,2024,343,DCST,3,1,1,TUE,30,1,16,45,242396,419725,1,30, , , , , , , , , , 
344,2024,344,NEMD,3,2,2,TUE,30,1,16,30,342814,356007,13,60, , , , , , , , , , 
345,2024,345,BELC,3,2,2,TUE,30,1,17,0,334537,374386,13,30, , , , , , , , , , 
346,2024,346,BELC,3,1,1,TUE,30,1,17,37,328103,370170,13,30, , , , , , , , , , 
347,2024,347,ANTN,3,2,2,TUE,30,1,18,0,315167,376172,13,30, , , , , , , , , , 
348,2024,348,BELC,3,2,5,TUE,30,1,19,55,333040,375321,13,30, , , , , , , , , , 
349,2024,349,DCST,3,2,1,TUE,30,1,20,30,246083,416477,1,40, , , , , , , , , , 
350,2024,350,MEAN,3,2,2,TUE,30,1,18,0,311275,399998,11,70, , , , , , , , , , 
351,2024,351,BELC,3,2,3,TUE,30,1,21,15,331180,372859,13,30, , , , , , , , , , 
352,2024,352,MIDU,3,2,2,WED,31,1,7,49,279969,356901,13,60, , , , , , , , , , 
353,2024,353,CCGL,3,2,2,TUE,30,1,8,50,264941,423052,13,60, , , , , , , , , , 
354,2024,354,BELC,3,2,1,WED,31,1,8,30,330646,372086,13,30, , , , , , , , , , 
355,2024,355,MEAN,3,2,2,WED,31,1,10,20,305541,405819,13,30, , , , , , , , , , 
356,2024,356,ARND,3,2,1,WED,31,1,13,12,342507,380681,13,50, , , , , , , , , , 
357,2024,357,MEAN,3,2,2,WED,31,1,14,15,336681,404861,13,60, , , , , , , , , , 
358,2024,358,DCST,3,2,1,WED,31,1,14,0,243555,419252,13,30, , , , , , , , , , 
359,2024,359,DCST,3,2,1,WED,31,1,13,30,243877,418642,1,30, , , , , , , , , , 
360,2024,360,ARBC,3,2,1,WED,31,1,18,6,307800,359762,13,30, , , , , , , , , , 
361,2024,361,BELC,3,1,1,WED,31,1,20,20,333759,373825,13,30, , , , , , , , , , 
362,2024,362,LISC,2,3,4,THU,1,2,7,20,329962,361744,13,60,8,7,1,1,2,1,1,1,1,1
363,2024,363,ARBC,3,1,1,THU,1,2,7,40,307172,359613,13,40, , , , , , , , , , 
364,2024,364,MIDU,2,1,1,THU,1,2,8,39,286834,375721,13,60,1,1,1,1,2,1,1,1,1,1
365,2024,365,ARND,3,3,1,THU,1,2,9,0,354734,375950,13,60, , , , , , , , , , 
366,2024,366,LISC,3,2,1,THU,1,2,10,30,327277,353084,13,60, , , , , , , , , , 
367,2024,367,ARND,3,2,2,THU,1,2,14,30,342381,364991,13,60, , , , , , , , , , 
368,2024,368,BELC,3,2,2,WED,31,1,13,30,330678,371784,13,30, , , , , , , , , , 
369,2024,369,CCGL,3,2,2,THU,1,2,16,45,294570,424835,13,60, , , , , , , , , , 
370,2024,370,MEAN,3,2,1,THU,1,2,16,15,344203,391088,13,60, , , , , , , , , , 
371,2024,371,BELC,3,2,1,THU,1,2,17,0,334175,376561,13,30, , , , , , , , , , 
372,2024,372,MIDU,3,1,2,FRI,2,2,5,29,295397,390526,13,60, , , , , , , , , , 
373,2024,373,ARND,2,1,1,FRI,2,2,6,29,347213,374723,13,40,1,1,1,1,6,1,2,1,8,1
374,2024,374,BELC,3,2,2,FRI,2,2,8,50,332791,375400,13,30, , , , , , , , , , 
375,2024,375,LISC,3,1,1,FRI,2,2,8,45,336543,368313,13,30, , , , , , , , , , 
376,2024,376,ARBC,3,2,2,FRI,2,2,9,21,300358,337294,13,60, , , , , , , , , , 
377,2024,377,ARBC,3,2,1,THU,1,2,19,20,311631,345989,13,30, , , , , , , , , , 
378,2024,378,ARBC,3,2,1,FRI,2,2,12,7,325452,350869,13,60, , , , , , , , , , 
379,2024,379,ARBC,3,2,2,FRI,2,2,12,30,300203,353558,13,30, , , , , , , , , , 
380,2024,380,BELC,3,2,1,FRI,2,2,12,51,335489,370445,11,40, , , , , , , , , , 
381,2024,381,BELC,3,2,1,FRI,2,2,13,16,330171,371346,13,30, , , , , , , , , , 
382,2024,382,BELC,2,1,2,FRI,2,2,10,35,334290,373989,13,30,12,7,1,1,1,1,1,1,1,1
383,2024,383,ARND,3,2,1,FRI,2,2,14,25,351080,381938,1,30, , , , , , , , , , 
384,2024,384,ANTN,3,3,3,FRI,2,2,14,35,330330,382454,13,40, , , , , , , , , , 
385,2024,385,NEMD,1,1,1,FRI,2,2,14,50,336375,340502,13,60,1,1,1,1,2,1,1,1,1,1
386,2024,386,BELC,3,1,1,FRI,2,2,15,5,333741,373934,13,30, , , , , , , , , , 
387,2024,387,BELC,3,2,7,FRI,2,2,15,32,332002,372762,1,30, , , , , , , , , , 
388,2024,388,BELC,3,2,1,FRI,2,2,16,28,334089,376347,13,30, , , , , , , , , , 
389,2024,389,BELC,3,2,1,FRI,2,2,16,40,333705,372945,13,30, , , , , , , , , , 
390,2024,390,NEMD,3,1,1,FRI,2,2,17,49,309030,325453,13,30, , , , , , , , , , 
391,2024,391,NEMD,3,1,1,FRI,2,2,18,0,313304,331867,13,60, , , , , , , , , , 
392,2024,392,ANTN,3,2,1,FRI,2,2,20,0,326645,383966,13,40, , , , , , , , , , 
393,2024,393,BELC,3,1,1,FRI,2,2,20,48,333765,373665,13,30, , , , , , , , , , 
394,2024,394,BELC,3,2,1,FRI,2,2,22,45,332805,372390,13,30, , , , , , , , , , 
395,2024,395,BELC,3,4,1,SAT,3,2,4,59,331802,377383,13,20, , , , , , , , , , 
396,2024,396,NEMD,3,2,3,SAT,3,2,11,22,348249,342749,13,60, , , , , , , , , , 
397,2024,397,ANTN,2,2,1,MON,29,1,16,10,312140,393027,13,60,10,7,1,1,2,1,1,1,1,2
398,2024,398,MEAN,2,1,1,SAT,3,2,13,15,310514,403367,1,30,3,7,1,9,1,1,1,1,1,1
399,2024,399,DCST,3,1,1,SAT,3,2,20,0,243434,418956,13,30, , , , , , , , , , 
400,2024,400,NEMD,3,1,1,SAT,3,2,21,30,348375,344107,13,30, , , , , , , , , , 
401,2024,401,NEMD,3,2,2,SAT,3,2,23,20,307215,326674,13,30, , , , , , , , , , 
402,2024,402,FERO,3,1,1,SUN,4,2,6,18,221318,352552,13,60, , , , , , , , , , 
403,2024,403,ARND,3,2,1,SUN,4,2,9,20,349293,374134,13,30, , , , , , , , , , 
404,2024,404,BELC,3,2,1,FRI,2,2,18,30,330412,373983,13,30, , , , , , , , , , 
405,2024,405,CCGL,3,2,1,SUN,4,2,16,25,292928,412745,13,30, , , , , , , , , , 
406,2024,406,BELC,3,1,1,SUN,4,2,17,58,332076,372934,13,30, , , , , , , , , , 
407,2024,407,MIDU,3,2,1,SUN,4,2,20,3,291803,392502,13,60, , , , , , , , , , 
408,2024,408,BELC,2,2,1,MON,5,2,7,20,333564,368513,13,40,1,1,1,11,4,1,1,1,1,1
409,2024,409,MEAN,3,2,1,MON,5,2,7,47,338758,399681,13,60, , , , , , , , , , 
410,2024,410,ARND,3,2,1,MON,5,2,7,55,353082,378299,13,60, , , , , , , , , , 
411,2024,411,LISC,3,2,1,MON,5,2,7,40,335285,369970,13,30, , , , , , , , , , 
412,2024,412,BELC,3,2,1,MON,5,2,9,0,331597,373065,13,30, , , , , , , , , , 
413,2024,413,LISC,3,2,1,MON,5,2,8,57,335395,369569,13,30, , , , , , , , , , 
414,2024,414,MIDU,3,1,1,MON,5,2,11,41,294475,411507,13,30, , , , , , , , , , 
415,2024,415,DCST,3,2,1,MON,5,2,17,30,246388,417094,1,50, , , , , , , , , , 
416,2024,416,MIDU,3,2,1,MON,5,2,17,41,286845,362311,13,60, , , , , , , , , , 
417,2024,417,CCGL,2,2,1,MON,5,2,17,52,307149,417037,13,60,1,1,1,1,2,1,2,1,1,1
418,2024,418,ANTN,3,2,4,MON,5,2,18,5,328714,391457,13,30, , , , , , , , , , 
419,2024,419,FERO,2,2,1,MON,5,2,19,24,205683,362597,13,60,12,7,1,1,6,1,1,1,1,1
420,2024,420,CCGL,3,2,2,MON,5,2,17,30,285010,432137,2,30, , , , , , , , , , 
421,2024,421,BELC,3,2,1,MON,5,2,21,0,333229,378180,13,30, , , , , , , , , , 
422,2024,422,ARND,3,2,2,TUE,6,2,5,40,352751,381436,1,30, , , , , , , , , , 
423,2024,423,CCGL,3,2,1,MON,5,2,17,20,285056,433126,13,30, , , , , , , , , , 
424,2024,424,MIDU,3,3,3,TUE,6,2,12,10,288837,379151,13,60, , , , , , , , , , 
425,2024,425,ANTN,3,2,1,MON,5,2,17,45,335258,381554,1,30, , , , , , , , , , 
426,2024,426,ARBC,3,1,1,TUE,6,2,12,55,311152,343874,13,60, , , , , , , , , , 
427,2024,427,MEAN,3,2,3,TUE,6,2,13,45,340235,402780,13,30, , , , , , , , , , 
428,2024,428,CCGL,3,2,2,TUE,6,2,15,35,288129,427765,13,60, , , , , , , , , , 
429,2024,429,CCGL,2,1,4,TUE,6,2,15,39,305146,426834,13,60,1,1,1,1,2,1,1,1,1,1
430,2024,430,BELC,3,3,1,TUE,6,2,16,1,339930,373993,13,30, , , , , , , , , , 
431,2024,431,NEMD,3,2,1,TUE,6,2,16,15,351382,346365,13,30, , , , , , , , , , 
432,2024,432,ARBC,2,2,1,TUE,6,2,17,42,307692,357465,13,30,12,7,1,1,1,1,1,1,1,1
433,2024,433,ARBC,3,2,1,TUE,6,2,18,5,300535,354699,13,30, , , , , , , , , , 
434,2024,434,LISC,3,2,2,TUE,6,2,20,26,326896,367178,13,30, , , , , , , , , , 
435,2024,435,BELC,3,2,1,MON,5,2,8,23,331761,374456,13,30, , , , , , , , , , 
436,2024,436,NEMD,3,2,1,WED,7,2,10,10,330532,314772,13,60, , , , , , , , , , 
437,2024,437,ANTN,3,2,2,WED,7,2,13,1,335200,381546,13,30, , , , , , , , , , 
438,2024,438,MIDU,2,2,1,WED,7,2,14,21,297077,399005,13,60,1,1,1,1,2,1,1,1,1,1
439,2024,439,NEMD,2,1,1,WED,7,2,15,0,338622,349564,13,60,1,1,1,1,1,1,1,1,1,1
440,2024,440,ARND,2,2,1,WED,7,2,15,15,339638,378947,13,30,1,1,1,1,1,1,1,1,1,1
441,2024,441,BELC,3,1,1,WED,7,2,17,0,333526,373838,2,20, , , , , , , , , , 
442,2024,442,BELC,3,1,1,WED,7,2,18,0,334194,379257,13,30, , , , , , , , , , 
443,2024,443,NEMD,3,3,1,WED,7,2,19,10,303878,326926,13,30, , , , , , , , , , 
444,2024,444,MEAN,3,2,2,WED,7,2,17,30,310001,400368,13,40, , , , , , , , , , 
445,2024,445,BELC,3,2,3,WED,7,2,19,50,333335,373892,13,30, , , , , , , , , , 
446,2024,446,BELC,3,2,1,TUE,6,2,7,24,333473,372876,2,30, , , , , , , , , , 
447,2024,447,CCGL,3,2,1,WED,7,2,20,33,295606,437060,13,60, , , , , , , , , , 
448,2024,448,MEAN,3,1,1,THU,8,2,8,0,309998,400384,1,40, , , , , , , , , , 
449,2024,449,FERO,2,2,2,THU,8,2,8,0,215581,334297,13,60,1,1,1,1,2,6,3,1,1,1
450,2024,450,MIDU,3,3,2,THU,8,2,8,18,286427,377140,13,60, , , , , , , , , , 
451,2024,451,NEMD,3,2,1,THU,8,2,8,31,292359,328702,13,60, , , , , , , , , , 
452,2024,452,NEMD,3,2,1,THU,8,2,8,46,292381,328604,13,60, , , , , , , , , , 
453,2024,453,BELC,2,3,1,THU,8,2,8,40,329526,373121,11,50,12,7,1,1,2,5,2,1,1,1
454,2024,454,LISC,3,2,1,THU,8,2,8,40,324904,366417,13,30, , , , , , , , , , 
455,2024,455,FERO,3,2,1,THU,8,2,10,30,226364,330142,13,60, , , , , , , , , , 
456,2024,456,MIDU,3,2,3,THU,8,2,11,27,282250,365325,13,40, , , , , , , , , , 
457,2024,457,MEAN,3,3,1,THU,8,2,12,17,330569,399356,13,60, , , , , , , , , , 
458,2024,458,ARBC,2,4,1,THU,8,2,14,45,304164,356414,13,40,12,7,1,1,1,2,2,1,1,1
459,2024,459,BELC,3,3,3,THU,8,2,9,5,331150,373132,13,30, , , , , , , , , , 
460,2024,460,BELC,3,1,1,THU,8,2,17,24,336685,374172,13,30, , , , , , , , , , 
461,2024,461,BELC,3,2,1,THU,8,2,7,0,334523,377696,11,30, , , , , , , , , , 
462,2024,462,BELC,3,1,1,THU,8,2,19,30,332297,371638,13,30, , , , , , , , , , 
463,2024,463,NEMD,3,1,1,THU,8,2,20,40,294449,327716,13,60, , , , , , , , , , 
464,2024,464,BELC,3,2,2,THU,8,2,21,45,333681,373017,13,30, , , , , , , , , , 
465,2024,465,LISC,3,2,2,THU,8,2,23,10,335268,370126,13,30, , , , , , , , , , 
466,2024,466,BELC,3,2,1,FRI,9,2,7,39,334915,376815,1,30, , , , , , , , , , 
467,2024,467,ARBC,3,2,2,FRI,9,2,7,45,298125,350935,13,60, , , , , , , , , , 
468,2024,468,MIDU,3,1,1,FRI,9,2,9,0,293449,386563,13,30, , , , , , , , , , 
469,2024,469,ARBC,2,2,2,FRI,9,2,10,35,291174,356112,13,60,12,7,1,1,2,1,2,1,1,1
470,2024,470,ARND,3,3,1,FRI,9,2,12,0,349357,362142,13,60, , , , , , , , , , 
471,2024,471,ARND,3,2,2,FRI,9,2,11,43,354749,372886,13,60, , , , , , , , , , 
472,2024,472,BELC,3,1,1,FRI,9,2,13,15,333514,373051,13,30, , , , , , , , , , 
473,2024,473,BELC,2,2,2,FRI,9,2,15,10,333509,374302,13,30,8,3,3,11,1,1,1,1,1,1
474,2024,474,ARBC,3,3,3,FRI,9,2,15,26,288533,345808,13,30, , , , , , , , , , 
475,2024,475,ANTN,3,2,1,FRI,9,2,14,30,316784,387092,13,40, , , , , , , , , , 
476,2024,476,BELC,3,1,1,FRI,9,2,17,15,333751,373577,2,30, , , , , , , , , , 
477,2024,477,BELC,3,2,3,FRI,9,2,17,49,330052,371308,13,30, , , , , , , , , , 
478,2024,478,ARBC,3,3,2,FRI,9,2,18,22,300984,349637,13,60, , , , , , , , , , 
479,2024,479,BELC,3,2,1,FRI,9,2,21,0,335919,373438,13,30, , , , , , , , , , 
480,2024,480,FERO,3,2,1,FRI,9,2,22,14,224125,343922,13,30, , , , , , , , , , 
481,2024,481,ANTN,3,2,3,FRI,9,2,20,0,334786,384428,13,30, , , , , , , , , , 
482,2024,482,MIDU,3,1,1,FRI,9,2,23,0,283780,362060,13,60, , , , , , , , , , 
483,2024,483,ARBC,3,1,1,SAT,10,2,10,59,306887,348295,13,60, , , , , , , , , , 
484,2024,484,CCGL,2,1,1,SAT,10,2,12,32,294970,425391,13,30,10,7,1,1,1,1,1,1,1,1
485,2024,485,BELC,3,2,2,SAT,10,2,13,15,327709,369188,13,30, , , , , , , , , , 
486,2024,486,NEMD,3,3,1,SAT,10,2,13,27,336925,333201,13,60, , , , , , , , , , 
487,2024,487,BELC,3,2,1,SAT,10,2,15,32,329411,372032,13,30, , , , , , , , , , 
488,2024,488,MIDU,3,2,1,SAT,10,2,17,47,284578,399617,13,60, , , , , , , , , , 
489,2024,489,LISC,3,1,2,SAT,10,2,19,50,322329,374935,13,60, , , , , , , , , , 
490,2024,490,DCST,1,1,2,SUN,11,2,1,40,243684,418266,13,30,1,1,1,12,5,1,1,1,1,1
491,2024,491,MIDU,3,2,1,SUN,11,2,10,36,287294,361704,13,60, , , , , , , , , , 
492,2024,492,MIDU,3,2,1,SUN,11,2,13,4,277430,377530,13,60, , , , , , , , , , 
493,2024,493,FERO,3,2,3,SUN,11,2,18,6,255475,378969,13,60, , , , , , , , , , 
494,2024,494,LISC,3,2,2,SUN,11,2,13,10,331004,365794,13,60, , , , , , , , , , 
495,2024,495,NEMD,3,1,1,SUN,11,2,19,20,337970,353007,13,60, , , , , , , , , , 
496,2024,496,ARND,2,1,1,SUN,11,2,19,20,349969,373761,13,30,12,7,1,1,4,1,1,1,1,1
497,2024,497,ARND,3,2,1,SUN,11,2,20,15,348499,374625,13,30, , , , , , , , , , 
498,2024,498,MEAN,3,2,1,SUN,11,2,21,45,307141,411298,11,70, , , , , , , , , , 
499,2024,499,CCGL,3,1,1,SUN,11,2,21,56,282567,438161,13,30, , , , , , , , , , 
500,2024,500,MIDU,3,1,1,MON,12,2,7,30,281158,366138,13,60, , , , , , , , , , 
501,2024,501,ANTN,3,2,1,MON,12,2,8,0,327533,384967,12,70, , , , , , , , , , 
502,2024,502,BELC,3,2,1,MON,12,2,9,20,326396,374600,13,60, , , , , , , , , , 
503,2024,503,MIDU,3,2,2,MON,12,2,10,0,279515,401636,13,60, , , , , , , , , , 
504,2024,504,NEMD,3,2,2,MON,12,2,10,52,337469,321080,13,60, , , , , , , , , , 
505,2024,505,MIDU,3,2,1,SAT,10,2,17,0,283158,360755,13,60, , , , , , , , , , 
506,2024,506,ARND,3,2,1,SAT,10,2,9,15,350113,379976,11,30, , , , , , , , , , 
507,2024,507,BELC,3,2,1,MON,12,2,11,31,331753,374452,13,30, , , , , , , , , , 
508,2024,508,BELC,3,1,1,MON,12,2,12,21,333385,379702,13,30, , , , , , , , , , 
509,2024,509,NEMD,3,2,2,SAT,10,2,13,45,311536,319658,13,60, , , , , , , , , , 
510,2024,510,BELC,3,1,1,THU,8,2,17,0,337838,375123,13,30, , , , , , , , , , 
511,2024,511,DCST,2,2,2,MON,12,2,14,14,233924,394994,13,40,1,1,1,1,1,1,1,1,1,1
512,2024,512,BELC,2,1,2,MON,12,2,16,0,333215,376493,13,30,1,1,1,1,1,1,1,1,1,1
513,2024,513,ARBC,3,2,1,MON,12,2,17,18,314575,337078,13,60, , , , , , , , , , 
514,2024,514,MIDU,3,2,1,MON,12,2,18,15,289724,368272,13,60, , , , , , , , , , 
515,2024,515,ARBC,3,2,1,MON,12,2,18,15,319611,353063,13,60, , , , , , , , , , 
516,2024,516,ARBC,3,1,1,MON,12,2,19,13,297423,344550,13,60, , , , , , , , , , 
517,2024,517,LISC,2,1,2,MON,12,2,21,26,321473,365287,13,60,12,7,1,1,6,1,2,1,1,1
518,2024,518,ARBC,3,3,1,MON,12,2,14,25,311478,345960,13,30, , , , , , , , , , 
519,2024,519,NEMD,3,2,2,TUE,13,2,12,15,309630,329875,13,60, , , , , , , , , , 
520,2024,520,ARBC,3,2,2,TUE,13,2,12,33,302602,355933,13,60, , , , , , , , , , 
521,2024,521,CCGL,3,2,2,TUE,13,2,13,7,289210,413389,13,60, , , , , , , , , , 
522,2024,522,ARBC,1,2,4,TUE,13,2,14,31,299638,346081,13,60,1,1,1,1,2,1,1,1,1,1
523,2024,523,BELC,3,2,4,TUE,13,2,14,30,328194,370207,13,30, , , , , , , , , , 
524,2024,524,LISC,3,2,1,MON,12,2,16,30,326131,362492,13,30, , , , , , , , , , 
525,2024,525,ARND,3,2,5,TUE,13,2,15,13,351204,379964,13,30, , , , , , , , , , 
526,2024,526,NEMD,3,2,2,TUE,13,2,16,30,310351,331456,13,60, , , , , , , , , , 
527,2024,527,NEMD,3,2,2,TUE,13,2,18,51,330488,315275,13,60, , , , , , , , , , 
528,2024,528,ANTN,3,2,1,TUE,13,2,19,39,322184,387141,13,60, , , , , , , , , , 
529,2024,529,DCST,3,2,1,TUE,13,2,19,49,243449,418971,13,30, , , , , , , , , , 
530,2024,530,ARND,2,2,2,TUE,13,2,20,36,359853,374262,13,60,1,1,1,1,6,2,2,1,1,1
531,2024,531,BELC,3,3,1,TUE,13,2,22,10,329674,371253,13,30, , , , , , , , , , 
532,2024,532,DCST,3,2,5,WED,14,2,12,0,241478,420522,13,40, , , , , , , , , , 
533,2024,533,BELC,3,2,1,WED,14,2,14,28,330663,371762,13,30, , , , , , , , , , 
534,2024,534,ARBC,3,1,1,WED,14,2,14,56,286566,344460,13,30, , , , , , , , , , 
535,2024,535,BELC,2,1,1,WED,14,2,15,0,333186,374370,13,30,8,2,3,11,1,1,1,1,1,2
